protein_id	subject_id	percent_identity	alignment_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	subject_title	rank
TRINITY_DN8741_c0_g1_i1.p1	YHR150W	100	172	0	0	1	172	203	374	4.44e-115	336	YHR150W PEX28 SGDID:S000001193, Chr VIII from 397251-398990, Genome Release 64-4-1, Verified ORF, "Peroxisomal integral membrane peroxin; involved in the regulation of peroxisomal size, number and distribution; genetic interactions suggest that Pex28p and Pex29p act at steps upstream of those mediated by Pex30p, Pex31p, and Pex32p"	1
TRINITY_DN8742_c0_g1_i1.p1	YDR495C	100	151	0	0	1	151	42	192	4.73e-94	290	YDR495C VPS3 SGDID:S000002903, Chr IV from 1441150-1438115, Genome Release 64-4-1, reverse complement, Verified ORF, "Component of CORVET membrane tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins, acidification of the vacuolar lumen, and assembly of the vacuolar H+-ATPase"	1
TRINITY_DN8743_c0_g1_i1.p1	YNR047W	100	102	0	0	1	102	163	264	4.73e-61	197	YNR047W FPK1 SGDID:S000005330, Chr XIV from 708523-711204, Genome Release 64-4-1, Verified ORF, "Ser/Thr protein kinase; phosphorylates several aminophospholipid translocase family members, regulating phospholipid translocation and membrane asymmetry; phosphorylates and inhibits the protein kinase Akl1p, stimulating endocytosis; phosphorylates and inhibits upstream inhibitory kinase Ypk1p; localizes to the cytoplasm, early endosome/TGN, the plasma membrane and the shmoo tip; redundant role with KIN82 in the mating pheromone response; activity stimulated by Gin4p kinase and sphingolipid MIPC"	1
TRINITY_DN8745_c0_g1_i1.p1	YAL010C	99.7	297	1	0	1	297	79	375	1.17e-215	594	YAL010C MDM10 SGDID:S000000008, Chr I from 135665-134184, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit of both the ERMES and the SAM complex; component of ERMES complex which acts as a molecular tether between the mitochondria and the ER, necessary for efficient phospholipid exchange between organelles and for mitophagy; SAM/TOB complex component that functions in the assembly of outer membrane beta-barrel proteins; involved in mitochondrial inheritance and morphology; ERMES complex is often co-localized with peroxisomes and concentrated areas of pyruvate dehydrogenase"	1
TRINITY_DN8746_c0_g1_i1.p1	YGL112C	99.7	379	1	0	1	379	138	516	1.12e-264	723	YGL112C TAF6 SGDID:S000003080, Chr VII from 299728-298178, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit (60 kDa) of TFIID and SAGA complexes; involved in transcription initiation of RNA polymerase II and in chromatin modification, similar to histone H4; relocalizes to the cytosol in response to hypoxia"	1
TRINITY_DN8747_c0_g1_i1.p1	YPL096W	100	287	0	0	1	287	77	363	1.61e-221	603	YPL096W PNG1 SGDID:S000006017, Chr XVI from 366927-368018, Genome Release 64-4-1, Verified ORF, "Conserved peptide N-glycanase; deglycosylating enzyme that cleaves N-glycans that are attached to misfolded ERAD substrate glycoproteins prior to proteasome-dependent degradation; localizes to the cytoplasm and nucleus; activity is enhanced by interaction with Rad23p; human ortholog NGLY1 is associated with a syndrome characterized by developmental delays, epilepsy, absence of tears and liver disease"	1
TRINITY_DN8748_c0_g1_i1.p1	YMR131C	100	511	0	0	18	528	1	511	0.0	995	YMR131C RRB1 SGDID:S000004738, Chr XIII from 534698-533163, Genome Release 64-4-1, reverse complement, Verified ORF, "Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p, preventing aggregation, and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs"	1
TRINITY_DN8749_c0_g1_i1.p1	YBR225W	100	88	0	0	1	88	160	247	3.83e-57	186	YBR225W YBR225W SGDID:S000000429, Chr II from 670627-673329, Genome Release 64-4-1, Uncharacterized ORF, "Putative protein of unknown function; non-essential gene identified in a screen for mutants affected in mannosylphophorylation of cell wall components"	1
TRINITY_DN874_c0_g1_i1.p1	YPL206C	100	321	0	0	1	321	1	321	2.50e-242	655	YPL206C PGC1 SGDID:S000006127, Chr XVI from 163597-162632, Genome Release 64-4-1, reverse complement, Verified ORF, "Phosphatidylglycerol phospholipase C; regulates phosphatidylglycerol (PG) accumulation via a phospholipase C-type degradation mechanism; PG levels affect mitochondrial function; contains glycerophosphodiester phosphodiesterase motifs"	1
TRINITY_DN8750_c0_g1_i1.p1	YBR080C	100	213	0	0	9	221	1	213	1.45e-150	434	YBR080C SEC18 SGDID:S000000284, Chr II from 400890-398614, Genome Release 64-4-1, reverse complement, Verified ORF, "AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)"	1
TRINITY_DN8751_c0_g1_i1.p3	YDR257C	100	56	0	0	1	56	439	494	1.74e-30	108	YDR257C RKM4 SGDID:S000002665, Chr IV from 971474-969990, Genome Release 64-4-1, reverse complement, Verified ORF, "Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 55); nuclear SET-domain containing protein"	1
TRINITY_DN8752_c0_g1_i1.p1	YGR260W	100	534	0	0	1	534	1	534	0.0	1065	YGR260W TNA1 SGDID:S000003492, Chr VII from 1012485-1014089, Genome Release 64-4-1, Verified ORF, "High affinity nicotinic acid plasma membrane permease; responsible for uptake of low levels of nicotinic acid; expression of the gene increases in the absence of extracellular nicotinic acid or para-aminobenzoate (PABA)"	1
TRINITY_DN8753_c0_g1_i1.p1	YGL086W	100	381	0	0	14	394	369	749	8.10e-256	710	YGL086W MAD1 SGDID:S000003054, Chr VII from 347119-349368, Genome Release 64-4-1, Verified ORF, "Coiled-coil protein involved in spindle-assembly checkpoint; required for inhibition of karyopherin/importin Pse1p (aka Kap121p) upon spindle assembly checkpoint arrest; phosphorylated by Mps1p upon checkpoint activation which leads to inhibition of anaphase promoting complex activity; forms a complex with Mad2p; gene dosage imbalance between MAD1 and MAD2 leads to chromosome instability"	1
TRINITY_DN8754_c0_g1_i1.p1	YBR268W	100	105	0	0	1	105	1	105	9.14e-73	209	YBR268W MRPL37 SGDID:S000000472, Chr II from 741299-741616, Genome Release 64-4-1, Verified ORF, "Mitochondrial ribosomal protein of the large subunit"	1
TRINITY_DN8755_c0_g1_i1.p1	YBL009W	100	148	0	0	1	148	346	493	1.33e-96	290	YBL009W ALK2 SGDID:S000000105, Chr II from 207194-209224, Genome Release 64-4-1, Verified ORF, "Atypical protein kinase; along with its paralog, ALK1, required for proper spindle positioning and nuclear segregation following mitotic arrest, proper organization of formins and polarisome components in mitosis, and survival after spindle assembly checkpoint delay; negatively regulates the morphogenesis checkpoint in response to polarity insults in opposition to ALK1; phosphorylated in response to DNA damage; similar to mammalian haspins"	1
TRINITY_DN8756_c0_g1_i1.p1	YER051W	100	131	0	0	1	131	178	308	1.02e-91	271	YER051W JHD1 SGDID:S000000853, Chr V from 254656-256134, Genome Release 64-4-1, Verified ORF, "JmjC domain family histone demethylase specific for H3-K36; similar to proteins found in human, mouse, drosophila, X. laevis, C. elegans, and S. pombe"	1
TRINITY_DN8757_c0_g1_i1.p1	YGL094C	100	146	0	0	1	146	317	462	2.58e-95	295	YGL094C PAN2 SGDID:S000003062, Chr VII from 334465-331118, Genome Release 64-4-1, reverse complement, Verified ORF, "Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes"	1
TRINITY_DN8758_c0_g1_i1.p1	YER087W	100	235	0	0	1	235	342	576	2.04e-173	487	YER087W AIM10 SGDID:S000000889, Chr V from 330576-332306, Genome Release 64-4-1, Verified ORF, "Protein with similarity to tRNA synthetases; non-tagged protein is detected in purified mitochondria; null mutant is viable and displays elevated frequency of mitochondrial genome loss"	1
TRINITY_DN8759_c0_g1_i1.p1	YML079W	100	201	0	0	5	205	1	201	2.96e-148	408	YML079W CFF1 SGDID:S000004544, Chr XIII from 110247-110852, Genome Release 64-4-1, Uncharacterized ORF, "Protein required for production of 4-hydroxy-5-methylfuran-3(2H)-one (MHF); cupin superfamily protein; has structural resemblance to plant storage and ligand binding proteins (canavalin, glycinin, auxin binding protein) and to some enzymes (epimerase, germin); localizes to nucleus and cytoplasm"	1
TRINITY_DN875_c0_g1_i1.p1	YMR090W	100	227	0	0	1	227	1	227	5.81e-160	439	YMR090W YMR090W SGDID:S000004696, Chr XIII from 449245-449928, Genome Release 64-4-1, Uncharacterized ORF, "Putative protein of unknown function; similar to DTDP-glucose 4,6-dehydratases; GFP-fusion protein localizes to the cytoplasm; up-regulated in response to the fungicide mancozeb; not essential for viability"	1
TRINITY_DN8760_c0_g1_i1.p1	YDL206W	100	347	0	0	1	347	415	761	3.66e-234	653	YDL206W YCX1 SGDID:S000002365, Chr IV from 90176-92464, Genome Release 64-4-1, Verified ORF, "Protein involved in calcium-induced activation of calcineurin; homologous to proteins in Candida and Cryptococcus; YCX1 is not an essential protein"	1
TRINITY_DN8761_c0_g1_i1.p1	YNL027W	100	538	0	0	13	550	141	678	0.0	910	YNL027W CRZ1 SGDID:S000004972, Chr XIV from 579580-581616, Genome Release 64-4-1, Verified ORF, "Transcription factor, activates transcription of stress response genes; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation; rapidly localizes to the nucleus under blue light stress; can be activated in stochastic pulses of nuclear localization in response to calcium"	1
TRINITY_DN8762_c0_g1_i1.p1	YMR078C	98.7	76	1	0	1	76	21	96	8.77e-45	150	YMR078C CTF18 SGDID:S000004683, Chr XIII from 424728-422503, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit of a complex with Ctf8p; shares some subunits with Replication Factor C and is required for sister chromatid cohesion; may have overlapping functions with Rad24p in the DNA damage replication checkpoint"	1
TRINITY_DN8763_c0_g1_i1.p1	YCL024W	99.3	149	1	0	1	149	695	843	1.17e-90	281	YCL024W KCC4 SGDID:S000000529, Chr III from 79162-82275, Genome Release 64-4-1, Verified ORF, "Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins, negatively regulates Swe1p by phosphorylation, shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog, GIN4, that arose from the whole genome duplication"	1
TRINITY_DN8765_c0_g1_i1.p1	YMR004W	100	511	0	0	1	511	1	511	0.0	1009	YMR004W MVP1 SGDID:S000004606, Chr XIII from 274017-275552, Genome Release 64-4-1, Verified ORF, "Protein required for sorting proteins to the vacuole; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole; participates in transcription initiation and/or early elongation of specific genes; interacts with 'foot domain' of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions; protein abundance increases in response to DNA replication stress"	1
TRINITY_DN8766_c0_g1_i1.p2	YGL143C	100	64	0	0	15	78	350	413	1.27e-38	130	YGL143C MRF1 SGDID:S000003111, Chr VII from 235958-234717, Genome Release 64-4-1, reverse complement, Verified ORF, "Mitochondrial translation release factor RF1; involved in stop codon recognition and hydrolysis of peptidyl-tRNA bond during mitochondrial translation; lack of MRF1 causes mitochondrial genome instability"	1
TRINITY_DN8767_c0_g1_i1.p1	YJL207C	100	78	0	0	1	78	619	696	1.45e-47	158	YJL207C LAA1 SGDID:S000003743, Chr X from 47433-41389, Genome Release 64-4-1, reverse complement, Verified ORF, "AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene"	1
TRINITY_DN8769_c0_g1_i1.p1	YGR277C	99.7	305	1	0	2	306	1	305	2.28e-228	619	YGR277C CAB4 SGDID:S000003509, Chr VII from 1046561-1045644, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p, Cab3p, Cab4p, Cab5p, Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY"	1
TRINITY_DN8770_c0_g1_i1.p1	YMR102C	100	169	0	0	1	169	146	314	3.12e-108	325	YMR102C LAF1 SGDID:S000004708, Chr XIII from 472352-469848, Genome Release 64-4-1, reverse complement, Verified ORF, "Sterol-binding beta-propeller protein; physically associates with sterol-binding StARkin domain-containing proteins Ysp2/Lam2/Ltc4 and Lam4/Ltc3; essential for retrograde transport of ergosterol from the plasma membrane to the endoplasmic reticulum at ER-PM contact sites; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; non-essential gene; has a paralog, DGR2, that arose from the whole genome duplication"	1
TRINITY_DN8771_c0_g1_i1.p1	YKL005C	100	161	0	0	1	161	24	184	1.00e-107	317	YKL005C BYE1 SGDID:S000001488, Chr XI from 434877-433093, Genome Release 64-4-1, reverse complement, Verified ORF, "Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations, binds RNA polymerase II large subunit"	1
TRINITY_DN8772_c0_g1_i1.p1	YMR013C	100	90	0	0	1	90	293	382	6.49e-54	172	YMR013C SEC59 SGDID:S000004615, Chr XIII from 296738-295179, Genome Release 64-4-1, reverse complement, Verified ORF, "Dolichol kinase; catalyzes the terminal step in dolichyl monophosphate (Dol-P) biosynthesis; required for viability and for normal rates of lipid intermediate synthesis and protein N-glycosylation"	1
TRINITY_DN8773_c0_g1_i1.p1	YNL186W	88.1	59	7	0	1	59	116	174	5.90e-21	82.4	YNL186W UBP10 SGDID:S000005130, Chr XIV from 289498-291876, Genome Release 64-4-1, Verified ORF, "Ubiquitin-specific protease, deubiquitinates Ub-protein moieties; interacts with proteins that function in rRNA production and ribosome biogenesis via its intrinsically disordered regions; stabilizes Rpa190p by deubiquitination; controls PCNA deubiquitylation; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p, possibly other transporters; localized to the nucleolus; null mutant phenotypes are functionally complemented by human USP36"	1
TRINITY_DN8774_c0_g1_i1.p1	YJL001W	100	215	0	0	22	236	1	215	5.20e-158	434	YJL001W PRE3 SGDID:S000003538, Chr X from 435163-435227,435344-435926, Genome Release 64-4-1, Verified ORF, "Beta 1 subunit of the 20S proteasome; responsible for cleavage after acidic residues in peptides"	1
TRINITY_DN8775_c0_g1_i1.p1	YDR268W	100	157	0	0	1	157	223	379	1.13e-105	305	YDR268W MSW1 SGDID:S000002676, Chr IV from 1004004-1005143, Genome Release 64-4-1, Verified ORF, "Mitochondrial tryptophanyl-tRNA synthetase"	1
TRINITY_DN8776_c0_g1_i1.p1	YDL076C	100	294	0	0	1	294	1	294	9.97e-224	606	YDL076C RXT3 SGDID:S000002234, Chr IV from 321552-320668, Genome Release 64-4-1, reverse complement, Verified ORF, "Component of the Rpd3L histone deacetylase complex; involved in histone deacetylation; protein abundance increases in response to DNA replication stress"	1
TRINITY_DN8777_c0_g1_i1.p1	YDL138W	100	308	0	0	1	308	352	659	1.02e-210	592	YDL138W RGT2 SGDID:S000002297, Chr IV from 213351-215642, Genome Release 64-4-1, Verified ORF, "Plasma membrane high glucose sensor that regulates glucose transport; low affinity sesnor that contains 12 predicted transmembrane segments and a long C-terminal tail required for hexose transporter induction; phosphorylation of the tail by Yck1p/Yck2p facilitates binding to the HXT co-repressors, Mth1p and Std1p; RGT2 has a paralog, SNF3, that arose from the whole genome duplication"	1
